customerID,tenure,tenure_band,MonthlyCharges,monthly_charge_band,TotalCharges,Contract,contract_risk_band,service_count,has_fiber,is_month_to_month,estimated_annual_revenue,revenue_at_risk,churn_flag
7963-GQRMY,3,0-12 Months,44.3,Medium,134.5,Month-to-month,High Risk,0,0,1,531.5999999999999,531.5999999999999,1
8189-HBVRW,53,49+ Months,90.8,High,4921.2,Month-to-month,High Risk,4,1,1,1089.6,0.0,0
4163-KIUHY,35,25-48 Months,25.6,Low,901.25,Month-to-month,High Risk,1,0,1,307.20000000000005,0.0,0
1228-FZFRV,50,49+ Months,105.95,Very High,5341.8,Month-to-month,High Risk,5,1,1,1271.4,1271.4,1
3500-NSDOA,68,49+ Months,70.8,High,4859.95,Two year,Low Risk,4,0,0,849.5999999999999,0.0,0
1171-TYKUR,47,25-48 Months,25.4,Low,1139.2,Month-to-month,High Risk,1,0,1,304.79999999999995,0.0,0
3761-FLYZI,65,49+ Months,108.8,Very High,7082.45,Month-to-month,High Risk,5,1,1,1305.6,0.0,0
2058-DCJBE,5,0-12 Months,69.75,Medium,324.6,Month-to-month,High Risk,0,1,1,837.0,837.0,1
5364-XYIRR,51,49+ Months,94.65,High,4812.75,Month-to-month,High Risk,3,1,1,1135.8000000000002,1135.8000000000002,1
4829-AUOAX,46,25-48 Months,96.05,High,4399.5,Month-to-month,High Risk,3,1,1,1152.6,1152.6,1
1219-NNDDO,9,0-12 Months,76.85,High,663.55,Month-to-month,High Risk,1,1,1,922.1999999999999,0.0,0
8388-DMKAE,8,0-12 Months,20.25,Low,174.65,Two year,Low Risk,0,0,0,243.0,0.0,0
4403-BWPAY,14,13-24 Months,24.8,Low,321.7,One year,Moderate Risk,1,0,0,297.6,0.0,0
9659-QEQSY,45,25-48 Months,115.65,Very High,5125.5,Month-to-month,High Risk,7,1,1,1387.8000000000002,0.0,0
5405-ZMYXQ,8,0-12 Months,74.6,High,548.9,Month-to-month,High Risk,1,1,1,895.1999999999999,0.0,0
5047-LHVLY,1,0-12 Months,50.15,Medium,50.15,Month-to-month,High Risk,1,0,1,601.8,601.8,1
1442-OKRJE,66,49+ Months,103.15,Very High,7031.3,One year,Moderate Risk,5,1,0,1237.8000000000002,0.0,0
4737-AQCPU,72,49+ Months,72.1,High,5016.65,Two year,Low Risk,5,0,0,865.1999999999999,0.0,0
9158-VCTQB,41,25-48 Months,113.6,Very High,4594.95,Month-to-month,High Risk,7,1,1,1363.1999999999998,1363.1999999999998,1
2808-CHTDM,23,13-24 Months,25.1,Low,611.45,Two year,Low Risk,1,0,0,301.20000000000005,0.0,0
6311-UEUME,29,25-48 Months,78.9,High,2384.15,Month-to-month,High Risk,1,1,1,946.8000000000001,946.8000000000001,1
0793-TWELN,4,0-12 Months,80.15,High,319.85,Month-to-month,High Risk,2,1,1,961.8000000000001,0.0,0
3283-WCWXT,6,0-12 Months,25.4,Low,153.3,Two year,Low Risk,1,0,0,304.79999999999995,0.0,0
1060-ENTOF,67,49+ Months,105.4,Very High,7035.6,One year,Moderate Risk,6,1,0,1264.8000000000002,0.0,0
0999-QXNSA,7,0-12 Months,45.75,Medium,344.2,Month-to-month,High Risk,0,0,1,549.0,0.0,0
5451-MHQOF,56,49+ Months,24.45,Low,1431.65,One year,Moderate Risk,1,0,0,293.4,0.0,0
4836-WNFNO,72,49+ Months,25.0,Low,1849.2,Two year,Low Risk,1,0,0,300.0,0.0,0
9225-BZLNZ,72,49+ Months,85.25,High,6083.1,Two year,Low Risk,6,0,0,1023.0,0.0,0
0354-VXMJC,23,13-24 Months,19.6,Low,426.65,Two year,Low Risk,0,0,0,235.20000000000002,0.0,0
4422-QVIJA,35,25-48 Months,50.15,Medium,1655.35,Month-to-month,High Risk,1,0,1,601.8,0.0,0
9365-SRSZE,27,25-48 Months,70.55,High,1943.9,Month-to-month,High Risk,0,1,1,846.5999999999999,0.0,0
6839-ITVZJ,26,25-48 Months,60.05,Medium,1616.15,Month-to-month,High Risk,3,0,1,720.5999999999999,720.5999999999999,1
8332-OSJDW,12,0-12 Months,26.4,Low,314.95,One year,Moderate Risk,1,0,0,316.79999999999995,0.0,0
4735-BJKOU,40,25-48 Months,20.15,Low,804.85,Two year,Low Risk,0,0,0,241.79999999999998,0.0,0
0274-JKUJR,7,0-12 Months,58.85,Medium,465.7,Month-to-month,High Risk,5,0,1,706.2,0.0,0
5740-YHGTW,70,49+ Months,97.55,High,6669.05,Month-to-month,High Risk,4,1,1,1170.6,0.0,0
8917-SZTTJ,60,49+ Months,19.65,Low,1161.75,Two year,Low Risk,0,0,0,235.79999999999998,0.0,0
1696-MZVAU,39,25-48 Months,25.25,Low,947.75,One year,Moderate Risk,0,0,0,303.0,0.0,0
7359-WWYJV,72,49+ Months,114.45,Very High,8375.05,Two year,Low Risk,7,1,0,1373.4,0.0,0
0375-HVGXO,1,0-12 Months,34.7,Low,34.7,Month-to-month,High Risk,1,0,1,416.40000000000003,416.40000000000003,1
4906-ZHGPK,54,49+ Months,70.7,High,3770.0,One year,Moderate Risk,4,0,0,848.4000000000001,0.0,0
8593-WHYHV,3,0-12 Months,85.3,High,264.8,Month-to-month,High Risk,2,1,1,1023.5999999999999,1023.5999999999999,1
3795-GWTRD,63,49+ Months,75.55,High,4707.85,Two year,Low Risk,5,0,0,906.5999999999999,0.0,0
1298-PHBTI,71,49+ Months,84.8,High,6152.4,Two year,Low Risk,3,1,0,1017.5999999999999,0.0,0
6223-DHJGV,42,25-48 Months,20.65,Low,958.1,One year,Moderate Risk,0,0,0,247.79999999999998,0.0,0
6961-MJKBO,47,25-48 Months,20.45,Low,943.0,Two year,Low Risk,0,0,0,245.39999999999998,0.0,0
6097-EQISJ,66,49+ Months,102.45,Very High,6615.15,One year,Moderate Risk,5,1,0,1229.4,1229.4,1
4423-YLHDV,21,13-24 Months,104.4,Very High,2200.25,Month-to-month,High Risk,5,1,1,1252.8000000000002,1252.8000000000002,1
8158-WPEZG,11,0-12 Months,35.65,Medium,425.1,Month-to-month,High Risk,2,0,1,427.79999999999995,0.0,0
0107-YHINA,1,0-12 Months,99.75,High,99.75,Month-to-month,High Risk,4,1,1,1197.0,1197.0,1
4918-FYJNT,55,49+ Months,90.45,High,5044.8,Month-to-month,High Risk,4,1,1,1085.4,0.0,0
0727-BNRLG,69,49+ Months,97.65,High,6743.55,Two year,Low Risk,5,1,0,1171.8000000000002,0.0,0
4854-CIDCF,3,0-12 Months,73.85,High,196.4,Month-to-month,High Risk,1,1,1,886.1999999999999,0.0,0
8640-SDGKB,4,0-12 Months,74.4,High,299.7,Month-to-month,High Risk,4,0,1,892.8000000000001,892.8000000000001,1
3280-MRDOF,30,25-48 Months,69.1,Medium,2093.9,Two year,Low Risk,4,0,0,829.1999999999999,0.0,0
6435-SRWBJ,5,0-12 Months,82.75,High,417.75,Month-to-month,High Risk,3,1,1,993.0,0.0,0
9964-WBQDJ,71,49+ Months,24.4,Low,1725.4,Two year,Low Risk,1,0,0,292.79999999999995,0.0,0
6303-KFWSL,29,25-48 Months,55.25,Medium,1620.2,One year,Moderate Risk,2,0,0,663.0,0.0,0
1702-CCFNJ,52,49+ Months,61.35,Medium,3169.55,Month-to-month,High Risk,3,0,1,736.2,0.0,0
8932-CZHRQ,68,49+ Months,76.75,High,5233.25,One year,Moderate Risk,5,0,0,921.0,0.0,0
0386-CWRGM,46,25-48 Months,19.4,Low,967.85,Two year,Low Risk,0,0,0,232.79999999999998,0.0,0
5515-RUGKN,8,0-12 Months,54.75,Medium,438.05,Month-to-month,High Risk,1,0,1,657.0,0.0,0
0404-AHASP,72,49+ Months,19.7,Low,1421.9,Two year,Low Risk,0,0,0,236.39999999999998,0.0,0
7279-NMVJC,17,13-24 Months,19.9,Low,323.15,One year,Moderate Risk,0,0,0,238.79999999999998,0.0,0
2081-VEYEH,3,0-12 Months,107.95,Very High,318.6,Month-to-month,High Risk,5,1,1,1295.4,0.0,0
6407-UTSLV,2,0-12 Months,83.8,High,163.7,Month-to-month,High Risk,2,1,1,1005.5999999999999,0.0,0
4116-TZAQJ,9,0-12 Months,74.25,High,639.65,Month-to-month,High Risk,1,1,1,891.0,891.0,1
9060-HJJRW,51,49+ Months,56.4,Medium,2928.5,One year,Moderate Risk,4,0,0,676.8,0.0,0
2587-YNLES,6,0-12 Months,20.1,Low,100.35,Two year,Low Risk,0,0,0,241.20000000000002,0.0,0
7398-SKNQZ,3,0-12 Months,94.9,High,273.2,Month-to-month,High Risk,3,1,1,1138.8000000000002,0.0,0
5935-FCCNB,17,13-24 Months,94.2,High,1608.15,Month-to-month,High Risk,3,1,1,1130.4,0.0,0
1958-RNRKS,30,25-48 Months,49.9,Medium,1441.95,Month-to-month,High Risk,1,0,1,598.8,0.0,0
5136-RGMZO,31,25-48 Months,71.05,High,2168.15,Month-to-month,High Risk,4,0,1,852.5999999999999,0.0,0
8345-MVDYC,45,25-48 Months,81.65,High,3618.7,Two year,Low Risk,5,0,0,979.8000000000001,0.0,0
8226-BXGES,64,49+ Months,89.45,High,5692.65,One year,Moderate Risk,4,1,0,1073.4,0.0,0
3877-JRJIP,1,0-12 Months,59.85,Medium,59.85,Month-to-month,High Risk,2,0,1,718.2,718.2,1
8375-DKEBR,1,0-12 Months,69.6,Medium,69.6,Month-to-month,High Risk,0,1,1,835.1999999999999,835.1999999999999,1
9705-IOVQQ,61,49+ Months,99.0,High,5969.3,One year,Moderate Risk,4,1,0,1188.0,0.0,0
1015-OWJKI,1,0-12 Months,19.05,Low,19.05,Month-to-month,High Risk,0,0,1,228.60000000000002,0.0,0
7511-YMXVQ,9,0-12 Months,45.4,Medium,418.8,Month-to-month,High Risk,2,0,1,544.8,544.8,1
2040-XBAVJ,72,49+ Months,114.45,Very High,8100.55,Two year,Low Risk,7,1,0,1373.4,0.0,0
7551-JOHTI,1,0-12 Months,19.5,Low,19.5,Month-to-month,High Risk,0,0,1,234.0,234.0,1
8887-IPQNC,7,0-12 Months,44.25,Medium,313.45,Month-to-month,High Risk,0,0,1,531.0,0.0,0
8646-JCOMS,66,49+ Months,90.55,High,6130.95,One year,Moderate Risk,4,1,0,1086.6,0.0,0
9804-ICWBG,1,0-12 Months,69.9,Medium,69.9,Month-to-month,High Risk,0,1,1,838.8000000000001,838.8000000000001,1
1222-KJNZD,40,25-48 Months,20.4,Low,745.3,Month-to-month,High Risk,0,0,1,244.79999999999998,0.0,0
0106-GHRQR,16,13-24 Months,71.4,High,1212.1,Month-to-month,High Risk,4,0,1,856.8000000000001,0.0,0
5318-IXUZF,2,0-12 Months,87.15,High,183.75,Month-to-month,High Risk,2,1,1,1045.8000000000002,1045.8000000000002,1
3768-VHXQO,67,49+ Months,24.85,Low,1583.5,Two year,Low Risk,1,0,0,298.20000000000005,0.0,0
8952-WCVCD,41,25-48 Months,104.45,Very High,4162.05,One year,Moderate Risk,5,1,0,1253.4,0.0,0
2418-TPEUN,56,49+ Months,19.8,Low,1119.9,Two year,Low Risk,0,0,0,237.60000000000002,0.0,0
3963-RYFNS,72,49+ Months,116.45,Very High,8013.55,Two year,Low Risk,7,1,0,1397.4,0.0,0
3198-VELRD,3,0-12 Months,84.75,High,264.85,Month-to-month,High Risk,2,1,1,1017.0,1017.0,1
8540-ZQGEA,54,49+ Months,20.05,Low,1102.4,Two year,Low Risk,0,0,0,240.60000000000002,0.0,0
1320-REHCS,52,49+ Months,110.75,Very High,5832.0,Month-to-month,High Risk,6,1,1,1329.0,0.0,0
4137-JOPHL,50,49+ Months,89.7,High,4304.5,Two year,Low Risk,3,1,0,1076.4,0.0,0
9436-ZBZCT,14,13-24 Months,89.95,High,1178.4,Month-to-month,High Risk,3,1,1,1079.4,1079.4,1
7801-CEDNV,27,25-48 Months,48.7,Medium,1421.75,One year,Moderate Risk,1,0,0,584.4000000000001,0.0,0
2057-BOYKM,72,49+ Months,96.6,High,6827.5,Two year,Low Risk,5,1,0,1159.1999999999998,0.0,0
3658-QQJYD,62,49+ Months,74.3,High,4698.05,One year,Moderate Risk,4,0,0,891.5999999999999,0.0,0
1803-BGNBD,12,0-12 Months,54.3,Medium,654.5,Month-to-month,High Risk,2,0,1,651.5999999999999,0.0,0
0134-XWXCE,44,25-48 Months,74.85,High,3268.05,One year,Moderate Risk,4,0,0,898.1999999999999,0.0,0
6950-TWMYB,54,49+ Months,79.95,High,4362.05,Two year,Low Risk,2,1,0,959.4000000000001,0.0,0
5848-FHRFC,68,49+ Months,20.05,Low,1386.9,Two year,Low Risk,0,0,0,240.60000000000002,0.0,0
2243-FNMMI,20,13-24 Months,19.4,Low,415.4,Month-to-month,High Risk,0,0,1,232.79999999999998,0.0,0
2511-MORQY,50,49+ Months,54.9,Medium,2614.1,One year,Moderate Risk,2,0,0,658.8,0.0,0
5356-KZCKT,58,49+ Months,24.45,Low,1513.6,Two year,Low Risk,1,0,0,293.4,0.0,0
9470-XCCEM,35,25-48 Months,89.65,High,3161.6,Month-to-month,High Risk,3,1,1,1075.8000000000002,0.0,0
6519-CFDBX,2,0-12 Months,45.4,Medium,80.95,Month-to-month,High Risk,0,0,1,544.8,0.0,0
3902-MIVLE,63,49+ Months,75.7,High,4676.7,Two year,Low Risk,5,0,0,908.4000000000001,0.0,0
0409-WTMPL,58,49+ Months,110.65,Very High,6526.65,One year,Moderate Risk,6,1,0,1327.8000000000002,0.0,0
8763-KIAFH,27,25-48 Months,20.55,Low,583.3,One year,Moderate Risk,0,0,0,246.60000000000002,0.0,0
3669-WHAFY,71,49+ Months,115.15,Very High,8078.1,Two year,Low Risk,7,1,0,1381.8000000000002,0.0,0
3055-VTCGS,63,49+ Months,58.55,Medium,3503.5,One year,Moderate Risk,2,0,0,702.5999999999999,0.0,0
3144-KMTWZ,71,49+ Months,93.25,High,6669.45,Month-to-month,High Risk,4,1,1,1119.0,0.0,0
7279-BUYWN,41,25-48 Months,113.2,Very High,4689.5,Month-to-month,High Risk,6,1,1,1358.4,1358.4,1
7156-MHUGY,13,13-24 Months,90.5,High,1201.15,Month-to-month,High Risk,2,1,1,1086.0,1086.0,1
7198-GLXTC,2,0-12 Months,79.0,High,143.65,Month-to-month,High Risk,1,1,1,948.0,948.0,1
2007-QVGAW,68,49+ Months,19.35,Low,1292.65,Two year,Low Risk,0,0,0,232.20000000000002,0.0,0
5207-PLSTK,1,0-12 Months,48.75,Medium,48.75,Month-to-month,High Risk,1,0,1,585.0,0.0,0
2307-FYNNL,65,49+ Months,109.05,Very High,7108.2,Two year,Low Risk,6,1,0,1308.6,0.0,0
5605-XNWEN,72,49+ Months,25.0,Low,1802.55,Two year,Low Risk,1,0,0,300.0,0.0,0
2155-AMQRX,28,25-48 Months,54.9,Medium,1505.15,Month-to-month,High Risk,2,0,1,658.8,0.0,0
6181-AXXYF,72,49+ Months,24.75,Low,1859.1,Two year,Low Risk,1,0,0,297.0,0.0,0
5091-HFAZW,2,0-12 Months,91.15,High,168.5,Month-to-month,High Risk,3,1,1,1093.8000000000002,0.0,0
0516-VRYBW,18,13-24 Months,20.15,Low,390.85,One year,Moderate Risk,0,0,0,241.79999999999998,241.79999999999998,1
2519-LBNQL,60,49+ Months,104.35,Very High,6339.45,One year,Moderate Risk,5,1,0,1252.1999999999998,0.0,0
8623-ULFNQ,26,25-48 Months,66.05,Medium,1652.4,Month-to-month,High Risk,3,0,1,792.5999999999999,0.0,0
8380-PEFPE,1,0-12 Months,71.65,High,71.65,Month-to-month,High Risk,0,1,1,859.8000000000001,859.8000000000001,1
5687-DKDTV,4,0-12 Months,20.35,Low,77.5,Month-to-month,High Risk,0,0,1,244.20000000000002,244.20000000000002,1
1568-LJSZU,68,49+ Months,92.2,High,6392.85,Two year,Low Risk,7,0,0,1106.4,0.0,0
7530-HDYDS,38,25-48 Months,84.25,High,3264.5,Month-to-month,High Risk,3,1,1,1011.0,1011.0,1
7789-HKSBS,42,25-48 Months,105.2,Very High,4599.15,One year,Moderate Risk,5,1,0,1262.4,0.0,0
7416-CKTEP,57,49+ Months,19.6,Low,1134.25,Two year,Low Risk,0,0,0,235.20000000000002,0.0,0
2586-CWXVV,54,49+ Months,30.4,Low,1621.35,Month-to-month,High Risk,1,0,1,364.79999999999995,0.0,0
3096-IZETN,12,0-12 Months,78.1,High,947.3,Month-to-month,High Risk,1,1,1,937.1999999999999,937.1999999999999,1
2348-KCJLT,44,25-48 Months,61.5,Medium,2722.2,One year,Moderate Risk,3,0,0,738.0,0.0,0
8401-EMUWF,42,25-48 Months,69.4,Medium,3058.3,Month-to-month,High Risk,4,0,1,832.8000000000001,0.0,0
4193-IBKSW,72,49+ Months,24.75,Low,1769.6,Two year,Low Risk,1,0,0,297.0,0.0,0
5377-NDTOU,71,49+ Months,91.05,High,6293.75,Two year,Low Risk,7,0,0,1092.6,0.0,0
5922-ABDVO,19,13-24 Months,89.65,High,1761.05,Month-to-month,High Risk,3,1,1,1075.8000000000002,1075.8000000000002,1
2474-LCNUE,23,13-24 Months,73.65,High,1642.75,Month-to-month,High Risk,4,0,1,883.8000000000001,0.0,0
0839-QNXME,30,25-48 Months,19.4,Low,578.5,Two year,Low Risk,0,0,0,232.79999999999998,0.0,0
3506-OVLKD,35,25-48 Months,26.2,Low,954.9,One year,Moderate Risk,1,0,0,314.4,0.0,0
9172-ANCRX,10,0-12 Months,98.7,High,973.25,Month-to-month,High Risk,4,1,1,1184.4,1184.4,1
6650-VJONK,1,0-12 Months,43.85,Medium,43.85,Month-to-month,High Risk,0,0,1,526.2,0.0,0
2178-PMGCJ,22,13-24 Months,69.7,Medium,1490.4,Month-to-month,High Risk,0,1,1,836.4000000000001,0.0,0
7492-TAFJD,7,0-12 Months,38.55,Medium,280.0,Two year,Low Risk,3,0,0,462.59999999999997,0.0,0
2773-MADBQ,36,25-48 Months,53.1,Medium,1901.25,Two year,Low Risk,5,0,0,637.2,0.0,0
6016-LVTJQ,34,25-48 Months,20.65,Low,716.4,Month-to-month,High Risk,0,0,1,247.79999999999998,0.0,0
7860-KSUGX,72,49+ Months,64.45,Medium,4720.0,Two year,Low Risk,4,0,0,773.4000000000001,0.0,0
8966-KZXXA,36,25-48 Months,25.1,Low,930.95,Two year,Low Risk,1,0,0,301.20000000000005,0.0,0
6910-HADCM,1,0-12 Months,76.35,High,76.35,Month-to-month,High Risk,1,1,1,916.1999999999999,916.1999999999999,1
4816-LXZYW,23,13-24 Months,79.15,High,1676.95,Month-to-month,High Risk,2,1,1,949.8000000000001,949.8000000000001,1
9606-PBKBQ,32,25-48 Months,85.0,High,2642.05,Month-to-month,High Risk,2,1,1,1020.0,1020.0,1
5149-QYTTU,71,49+ Months,95.15,High,6770.85,One year,Moderate Risk,5,1,0,1141.8000000000002,0.0,0
2070-XYMFH,23,13-24 Months,79.35,High,1835.3,Month-to-month,High Risk,2,1,1,952.1999999999999,0.0,0
2085-BOJKI,17,13-24 Months,96.65,High,1588.25,One year,Moderate Risk,3,1,0,1159.8000000000002,0.0,0
0817-HSUSE,1,0-12 Months,75.5,High,75.5,Month-to-month,High Risk,4,0,1,906.0,0.0,0
5442-PPTJY,12,0-12 Months,19.7,Low,258.35,Two year,Low Risk,0,0,0,236.39999999999998,0.0,0
1927-QEWMY,72,49+ Months,20.5,Low,1502.25,Two year,Low Risk,0,0,0,246.0,0.0,0
1663-MHLHE,1,0-12 Months,19.2,Low,19.2,Month-to-month,High Risk,0,0,1,230.39999999999998,0.0,0
5663-QBGIS,72,49+ Months,98.35,High,6929.4,Two year,Low Risk,4,1,0,1180.1999999999998,0.0,0
4450-MDZFX,60,49+ Months,74.35,High,4453.3,Month-to-month,High Risk,1,1,1,892.1999999999999,0.0,0
6701-DHKWQ,61,49+ Months,51.35,Medium,3244.4,Two year,Low Risk,4,0,0,616.2,0.0,0
7554-AKDQF,6,0-12 Months,45.65,Medium,323.45,Month-to-month,High Risk,0,0,1,547.8,0.0,0
3536-IQCTX,32,25-48 Months,85.3,High,2661.1,Month-to-month,High Risk,2,1,1,1023.5999999999999,1023.5999999999999,1
4911-BANWH,31,25-48 Months,86.55,High,2697.4,Month-to-month,High Risk,2,1,1,1038.6,1038.6,1
8496-EJAUI,19,13-24 Months,73.85,High,1424.5,Month-to-month,High Risk,1,1,1,886.1999999999999,886.1999999999999,1
0794-YVSGE,72,49+ Months,20.3,Low,1401.15,Two year,Low Risk,0,0,0,243.60000000000002,0.0,0
5423-BHIXO,32,25-48 Months,54.2,Medium,1739.6,Month-to-month,High Risk,2,0,1,650.4000000000001,0.0,0
6908-VVYHM,65,49+ Months,90.65,High,5931.0,Month-to-month,High Risk,3,1,1,1087.8000000000002,0.0,0
2959-EEXWB,45,25-48 Months,50.9,Medium,2333.85,Month-to-month,High Risk,3,0,1,610.8,0.0,0
1839-UMACK,42,25-48 Months,25.05,Low,949.85,One year,Moderate Risk,1,0,0,300.6,0.0,0
3030-YDNRM,8,0-12 Months,74.85,High,572.45,Month-to-month,High Risk,1,1,1,898.1999999999999,0.0,0
7321-KKSDU,32,25-48 Months,20.5,Low,696.8,Two year,Low Risk,0,0,0,246.0,0.0,0
3402-XRIUO,22,13-24 Months,63.55,Medium,1381.8,Month-to-month,High Risk,4,0,1,762.5999999999999,0.0,0
3132-TVFDZ,57,49+ Months,44.85,Medium,2572.95,Month-to-month,High Risk,2,0,1,538.2,538.2,1
8286-AFUYI,1,0-12 Months,47.95,Medium,47.95,Month-to-month,High Risk,1,0,1,575.4000000000001,0.0,0
8080-DDEMJ,1,0-12 Months,45.1,Medium,45.1,Month-to-month,High Risk,0,0,1,541.2,541.2,1
8356-WUAOJ,1,0-12 Months,45.0,Medium,45.0,Month-to-month,High Risk,0,0,1,540.0,0.0,0
6365-MTGZX,24,13-24 Months,96.0,High,2122.45,Month-to-month,High Risk,3,1,1,1152.0,1152.0,1
1349-WXNGG,1,0-12 Months,20.05,Low,20.05,Month-to-month,High Risk,0,0,1,240.60000000000002,240.60000000000002,1
8058-DMYRU,54,49+ Months,90.05,High,4931.8,Month-to-month,High Risk,3,1,1,1080.6,0.0,0
9350-ZXYJC,4,0-12 Months,25.3,Low,116.95,Two year,Low Risk,1,0,0,303.6,0.0,0
6990-YNRIO,65,49+ Months,108.65,Very High,6937.95,Two year,Low Risk,6,1,0,1303.8000000000002,1303.8000000000002,1
8958-JPTRR,56,49+ Months,24.3,Low,1261.7,One year,Moderate Risk,1,0,0,291.6,0.0,0
6959-GQEGV,45,25-48 Months,75.95,High,3273.8,Month-to-month,High Risk,4,0,1,911.4000000000001,0.0,0
3173-WSSUE,71,49+ Months,19.7,Low,1415.85,Two year,Low Risk,0,0,0,236.39999999999998,0.0,0
1265-HVPZB,59,49+ Months,66.4,Medium,3958.2,One year,Moderate Risk,4,0,0,796.8000000000001,0.0,0
4115-UMJFQ,69,49+ Months,35.75,Medium,2492.25,One year,Moderate Risk,2,0,0,429.0,0.0,0
7369-TRPFD,19,13-24 Months,18.8,Low,279.2,One year,Moderate Risk,0,0,0,225.60000000000002,0.0,0
1098-KFQEC,55,49+ Months,19.4,Low,1083.0,Two year,Low Risk,0,0,0,232.79999999999998,0.0,0
7190-XHTWJ,38,25-48 Months,19.3,Low,755.5,One year,Moderate Risk,0,0,0,231.60000000000002,0.0,0
0621-TWIEM,10,0-12 Months,45.55,Medium,402.6,Month-to-month,High Risk,0,0,1,546.5999999999999,546.5999999999999,1
3537-RYBHH,47,25-48 Months,67.45,Medium,3252.0,Month-to-month,High Risk,4,0,1,809.4000000000001,0.0,0
2485-ITVKB,2,0-12 Months,35.1,Medium,68.75,Month-to-month,High Risk,1,0,1,421.20000000000005,421.20000000000005,1
3669-OYSJI,1,0-12 Months,46.2,Medium,46.2,Month-to-month,High Risk,0,0,1,554.4000000000001,554.4000000000001,1
1612-EOHDH,1,0-12 Months,45.15,Medium,45.15,Month-to-month,High Risk,0,0,1,541.8,541.8,1
6702-OHFWR,1,0-12 Months,43.3,Medium,43.3,Month-to-month,High Risk,3,0,1,519.5999999999999,519.5999999999999,1
5296-BFCYD,46,25-48 Months,20.1,Low,936.85,Two year,Low Risk,0,0,0,241.20000000000002,0.0,0
4510-PYUSH,38,25-48 Months,57.15,Medium,2250.65,Month-to-month,High Risk,2,0,1,685.8,685.8,1
9359-JANWS,65,49+ Months,58.9,Medium,3857.1,Two year,Low Risk,3,0,0,706.8,0.0,0
7517-SAWMO,19,13-24 Months,73.2,High,1441.1,Month-to-month,High Risk,1,1,1,878.4000000000001,878.4000000000001,1
4143-HHPMK,52,49+ Months,85.35,High,4338.6,Month-to-month,High Risk,2,1,1,1024.1999999999998,1024.1999999999998,1
3279-DYZQM,71,49+ Months,19.45,Low,1378.45,Two year,Low Risk,0,0,0,233.39999999999998,0.0,0
7054-LGEQW,1,0-12 Months,45.95,Medium,45.95,Month-to-month,High Risk,0,0,1,551.4000000000001,551.4000000000001,1
0523-VNGTF,52,49+ Months,50.5,Medium,2566.3,Month-to-month,High Risk,4,0,1,606.0,0.0,0
9575-IWCAZ,6,0-12 Months,25.1,Low,171.0,One year,Moderate Risk,1,0,0,301.20000000000005,0.0,0
7105-MXJLL,26,25-48 Months,60.7,Medium,1597.4,One year,Moderate Risk,2,0,0,728.4000000000001,0.0,0
7064-FRRSW,48,25-48 Months,99.0,High,4744.35,One year,Moderate Risk,4,1,0,1188.0,0.0,0
7940-UQQUG,64,49+ Months,104.4,Very High,6721.6,One year,Moderate Risk,5,1,0,1252.8000000000002,0.0,0
0923-PNFUB,3,0-12 Months,83.75,High,247.25,Month-to-month,High Risk,2,1,1,1005.0,1005.0,1
3961-SXAXY,1,0-12 Months,44.05,Medium,44.05,Month-to-month,High Risk,0,0,1,528.5999999999999,0.0,0
7010-BRBUU,72,49+ Months,24.1,Low,1734.65,Two year,Low Risk,1,0,0,289.20000000000005,0.0,0
3566-HJGPK,1,0-12 Months,45.55,Medium,45.55,Month-to-month,High Risk,0,0,1,546.5999999999999,0.0,0
3062-ICYZQ,51,49+ Months,93.8,High,4539.35,Month-to-month,High Risk,4,1,1,1125.6,0.0,0
9938-PRCVK,41,25-48 Months,19.7,Low,804.25,Two year,Low Risk,0,0,0,236.39999999999998,0.0,0
0973-KYVNF,72,49+ Months,70.65,High,5011.15,Two year,Low Risk,4,0,0,847.8000000000001,0.0,0
5129-HHMZC,43,25-48 Months,86.45,High,3574.5,Two year,Low Risk,6,0,0,1037.4,0.0,0
9637-CDTKZ,72,49+ Months,114.1,Very High,8086.4,Two year,Low Risk,7,1,0,1369.1999999999998,0.0,0
3946-JEWRQ,47,25-48 Months,95.2,High,4563.0,One year,Moderate Risk,3,1,0,1142.4,0.0,0
7873-CVMAW,72,49+ Months,88.55,High,6362.35,Two year,Low Risk,7,0,0,1062.6,0.0,0
0463-WZZKO,3,0-12 Months,20.75,Low,67.1,Month-to-month,High Risk,0,0,1,249.0,0.0,0
3494-JCHRQ,1,0-12 Months,70.05,High,70.05,Month-to-month,High Risk,0,1,1,840.5999999999999,840.5999999999999,1
6474-FVJLC,2,0-12 Months,86.0,High,165.45,Month-to-month,High Risk,2,1,1,1032.0,1032.0,1
4524-QCSSM,26,25-48 Months,44.65,Medium,1156.55,Month-to-month,High Risk,3,0,1,535.8,0.0,0
5832-EXGTT,29,25-48 Months,60.2,Medium,1834.15,Month-to-month,High Risk,2,0,1,722.4000000000001,0.0,0
8840-DQLGN,35,25-48 Months,100.5,Very High,3653.35,Month-to-month,High Risk,5,1,1,1206.0,1206.0,1
2039-JONDJ,27,25-48 Months,55.45,Medium,1477.65,One year,Moderate Risk,2,0,0,665.4000000000001,0.0,0
7217-JYHOQ,24,13-24 Months,70.3,High,1706.45,Month-to-month,High Risk,4,0,1,843.5999999999999,0.0,0
6695-FRVEC,67,49+ Months,60.4,Medium,3953.7,Two year,Low Risk,3,0,0,724.8,0.0,0
