customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
8821-XNHVZ,Month-to-month,1,80.05,960.6,0.7689160311723545,Critical,738.62,738.62,P2,Medium Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
5569-KGJHX,Month-to-month,9,85.35,1024.1999999999998,0.7211167148559355,High,738.57,738.57,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7145-FEJWU,Month-to-month,12,105.3,1263.6,0.5844096117742223,High,738.46,738.46,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0235-KGSLC,Month-to-month,1,85.55,1026.6,0.7190836999011371,High,738.21,738.21,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7029-RPUAV,Month-to-month,17,100.45,1205.4,0.6119256557049246,High,737.62,737.62,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3001-CBHLQ,Month-to-month,32,104.9,1258.8000000000002,0.5859738713201748,High,737.62,737.62,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1820-TQVEV,Month-to-month,1,69.55,834.5999999999999,0.8826486684122381,Critical,736.66,736.66,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5539-TMZLF,Month-to-month,1,69.75,837.0,0.8795946458580168,Critical,736.22,736.22,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5561-NWEVX,Month-to-month,2,79.2,950.4,0.7740583715558635,Critical,735.67,735.67,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
0916-QOFDP,Month-to-month,14,95.8,1149.6,0.6394444196461758,High,735.11,735.11,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6513-EECDB,Month-to-month,1,73.55,882.5999999999999,0.8323566155133921,Critical,734.64,734.64,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
7392-YYPYJ,Month-to-month,22,100.65,1207.8000000000002,0.6079751667058679,High,734.31,734.31,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2982-IHMFT,Month-to-month,1,74.45,893.4000000000001,0.8218835742050762,Critical,734.27,734.27,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
4140-MUHUG,Month-to-month,3,86.85,1042.1999999999998,0.7044630787091135,High,734.19,734.19,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8372-JUXUI,Month-to-month,1,74.35,892.1999999999999,0.8228821230398915,Critical,734.18,734.18,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
8473-VUVJN,Month-to-month,1,73.65,883.8000000000001,0.8304175614985789,Critical,733.92,733.92,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
3428-XZMAZ,Month-to-month,1,69.35,832.1999999999999,0.8814689066993731,Critical,733.56,733.56,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
6457-GIRWB,Month-to-month,1,69.35,832.1999999999999,0.8814689066993731,Critical,733.56,733.56,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
4566-NECEV,Month-to-month,5,96.55,1158.6,0.6329669545544214,High,733.36,733.36,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9741-YLNTD,Month-to-month,6,87.95,1055.4,0.6948557459874369,High,733.35,733.35,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3096-JRDSO,Month-to-month,27,104.3,1251.6,0.5858039120327464,High,733.19,733.19,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3804-RVTGV,Month-to-month,50,103.85,1246.1999999999998,0.5882612033378789,High,733.09,733.09,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5550-VFRLC,Month-to-month,1,69.85,838.1999999999999,0.8745263885886846,Critical,733.03,733.03,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
7180-PISOG,Month-to-month,1,74.5,894.0,0.8197668552210113,Critical,732.87,732.87,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
9728-FTTVZ,Month-to-month,1,69.2,830.4000000000001,0.8821924215402845,Critical,732.57,732.57,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
7660-HDPJV,Month-to-month,1,69.2,830.4000000000001,0.8821924215402845,Critical,732.57,732.57,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
1569-TTNYJ,Month-to-month,5,78.75,945.0,0.7743907023905084,Critical,731.8,731.8,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
9420-LOJKX,Month-to-month,15,99.1,1189.1999999999998,0.615264050372761,High,731.67,731.67,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4510-HIMLV,Month-to-month,1,69.8,837.5999999999999,0.8735244312239293,Critical,731.66,731.66,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5196-SGOAK,Month-to-month,1,75.7,908.4,0.8051416191226165,Critical,731.39,731.39,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
4115-NZRKS,Month-to-month,7,89.15,1069.8000000000002,0.6830031388183524,High,730.68,730.68,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4603-JANFB,Month-to-month,1,69.85,838.1999999999999,0.8710225415791826,Critical,730.09,730.09,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5318-IXUZF,Month-to-month,2,87.15,1045.8000000000002,0.698037826956111,High,730.01,730.01,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0886-QGENL,Month-to-month,27,101.25,1215.0,0.5997996469469145,High,728.76,728.76,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3746-EUBYR,Month-to-month,1,74.6,895.1999999999999,0.8131250188061081,Critical,727.91,727.91,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
8276-MQBYC,Month-to-month,51,97.8,1173.6,0.6202170700140262,High,727.89,727.89,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3247-ZVOUO,Month-to-month,10,85.55,1026.6,0.7087986978605151,High,727.65,727.65,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3001-UNBTL,Month-to-month,29,103.95,1247.4,0.5832611713365095,High,727.56,727.56,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1833-TCXKK,Month-to-month,45,107.75,1293.0,0.5626558573400751,High,727.51,727.51,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9090-SGQXL,Month-to-month,68,105.3,1263.6,0.575399013592582,High,727.07,727.07,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2215-ZAFGX,Month-to-month,9,85.5,1026.0,0.7086390272631291,High,727.06,727.06,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1254-IZEYF,Month-to-month,31,99.95,1199.4,0.6055464134502728,High,726.29,726.29,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4110-PFEUZ,Month-to-month,1,69.55,834.5999999999999,0.8701441410978888,Critical,726.22,726.22,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
6877-TJMBR,Month-to-month,1,84.8,1017.6,0.7134309347390237,High,725.99,725.99,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6734-GMPVK,Month-to-month,5,105.3,1263.6,0.5742199252743144,High,725.58,725.58,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2506-TNFCO,Month-to-month,1,69.55,834.5999999999999,0.868694606164475,Critical,725.01,725.01,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
0365-BZUWY,Month-to-month,17,102.55,1230.6,0.5890913769005858,High,724.94,724.94,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0187-QSXOE,Month-to-month,7,89.0,1068.0,0.6787134476187924,High,724.87,724.87,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7206-GZCDC,Month-to-month,1,69.25,831.0,0.8721101426168385,Critical,724.72,724.72,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5875-YPQFJ,Month-to-month,1,69.9,838.8000000000001,0.8631737698865974,Critical,724.03,724.03,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
9804-ICWBG,Month-to-month,1,69.9,838.8000000000001,0.8631737698865974,Critical,724.03,724.03,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5542-TBBWB,Month-to-month,1,69.9,838.8000000000001,0.8631737698865974,Critical,724.03,724.03,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
7005-CCBKV,Month-to-month,6,84.4,1012.8,0.7145576033951173,High,723.7,723.7,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2568-OIADY,Month-to-month,37,99.5,1194.0,0.6060597672300951,High,723.64,723.64,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7156-MHUGY,Month-to-month,13,90.5,1086.0,0.6652899985725922,High,722.5,722.5,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8086-OVPWV,Month-to-month,2,80.2,962.4,0.7507136419103302,Critical,722.49,722.49,P2,Medium Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0135-NMXAP,Month-to-month,12,89.75,1077.0,0.6706044786098971,High,722.24,722.24,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2984-AFWNC,Month-to-month,3,95.4,1144.8000000000002,0.6303162710194422,High,721.59,721.59,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4958-XCBDQ,Month-to-month,35,101.4,1216.8000000000002,0.5926676158822786,High,721.16,721.16,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3707-GNWHM,Month-to-month,1,74.25,891.0,0.8088856600023843,Critical,720.72,720.72,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
0013-EXCHZ,Month-to-month,3,83.9,1006.8,0.7153439854476779,High,720.21,720.21,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6661-HBGWL,Month-to-month,42,104.75,1257.0,0.5724993057388023,High,719.63,719.63,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0280-XJGEX,Month-to-month,49,103.7,1244.4,0.5779607386610189,High,719.21,719.21,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0115-TFERT,Month-to-month,21,111.2,1334.4,0.5388475742125413,High,719.04,719.04,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4501-EQDRN,Month-to-month,1,69.7,836.4000000000001,0.8595691513317086,Critical,718.94,718.94,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
3768-NLUBH,Month-to-month,57,100.6,1207.1999999999998,0.5954675117767785,High,718.85,718.85,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1981-INRFU,Month-to-month,2,79.75,957.0,0.7505462662053489,Critical,718.27,718.27,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
9647-ERGBE,Month-to-month,30,100.05,1200.6,0.5982482712800938,High,718.26,718.26,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7903-CMPEY,Month-to-month,1,80.3,963.6,0.7450050917903965,High,717.89,717.89,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3716-BDVDB,Month-to-month,1,69.1,829.1999999999999,0.8655561126729729,Critical,717.72,717.72,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5842-POCOP,Month-to-month,5,88.9,1066.8000000000002,0.6726482699976322,High,717.58,717.58,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5382-SOYZL,Month-to-month,22,95.1,1141.1999999999998,0.6286356276629222,High,717.4,717.4,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1304-NECVQ,Month-to-month,2,78.55,942.6,0.7609274091261289,Critical,717.25,717.25,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
2379-ENZGV,Month-to-month,6,84.85,1018.2,0.7043287263862167,High,717.15,717.15,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6692-UDPJC,Month-to-month,14,91.65,1099.8000000000002,0.6516737086474358,High,716.71,716.71,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4298-OYIFC,Month-to-month,15,103.45,1241.4,0.5772337923229153,High,716.58,716.58,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7908-QCBCA,Month-to-month,1,69.4,832.8000000000001,0.8602702381227281,Critical,716.43,716.43,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
3318-OSATS,Month-to-month,35,95.45,1145.4,0.6254274476331452,High,716.36,716.36,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0722-SVSFK,Month-to-month,7,100.4,1204.8000000000002,0.5945293148252483,High,716.29,716.29,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5134-IKDAY,Month-to-month,1,69.8,837.5999999999999,0.854899954393159,Critical,716.06,716.06,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
0125-LZQXK,Month-to-month,15,101.35,1216.1999999999998,0.5885768605232028,High,715.83,715.83,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5357-TZHPP,Month-to-month,9,84.4,1012.8,0.7067400134556046,High,715.79,715.79,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4077-CROMM,Month-to-month,31,104.2,1250.4,0.5724335849512184,High,715.77,715.77,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2018-QKYGT,Month-to-month,1,81.05,972.6,0.7357456548806351,High,715.59,715.59,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9436-ZBZCT,Month-to-month,14,89.95,1079.4,0.6628798324225307,High,715.51,715.51,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
