customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
2616-UUTFK,Month-to-month,33,72.75,873.0,0.0799180430637266,Low,69.77,69.77,P4,Medium Value,No immediate offer,Monitor only
7064-JHXCE,Two year,62,20.05,240.6,0.0016516758400374,Low,0.4,0.4,P4,Standard Value,No immediate offer,Monitor only
5103-MHMHY,Month-to-month,1,45.95,551.4000000000001,0.5392670770592054,High,297.35,297.35,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7989-AWGEH,Month-to-month,49,39.2,470.4,0.1337116491754273,Low,62.9,62.9,P4,Standard Value,No immediate offer,Monitor only
4373-VVHQL,Month-to-month,1,44.75,537.0,0.510656578700016,High,274.22,274.22,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4559-UWIHT,Month-to-month,14,82.65,991.8,0.6144937015610153,High,609.45,609.45,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7268-IGMFD,Month-to-month,18,93.9,1126.8000000000002,0.3132680333530686,Moderate,352.99,352.99,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
1846-XWOQN,Month-to-month,1,70.15,841.8000000000001,0.7239521335613106,High,609.42,609.42,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0235-KGSLC,Month-to-month,1,85.55,1026.6,0.7190836999011371,High,738.21,738.21,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6650-BWFRT,Two year,72,117.15,1405.8000000000002,0.0158723476643832,Low,22.31,22.31,P4,High Value,No immediate offer,Monitor only
9570-KYEUA,Two year,64,99.25,1191.0,0.0612911594122868,Low,73.0,73.0,P4,High Value,No immediate offer,Monitor only
6993-YGFJV,Two year,69,112.55,1350.6,0.0383206588424213,Low,51.76,51.76,P4,High Value,No immediate offer,Monitor only
2712-SYWAY,Month-to-month,1,25.7,308.4,0.2913892059727379,Moderate,89.86,89.86,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
0730-BGQGF,Two year,71,90.3,1083.6,0.0008890052642529,Low,0.96,0.96,P4,High Value,No immediate offer,Monitor only
5498-IBWPI,One year,66,49.4,592.8,0.0598474847949025,Low,35.48,35.48,P4,Standard Value,No immediate offer,Monitor only
9101-NTIXF,Month-to-month,2,19.4,232.8,0.1182292607873162,Low,27.52,27.52,P4,Standard Value,No immediate offer,Monitor only
0013-SMEOE,Two year,71,109.7,1316.4,0.0541167893176242,Low,71.24,71.24,P4,High Value,No immediate offer,Monitor only
9314-QDMDW,One year,11,61.25,735.0,0.1475694357161929,Low,108.46,108.46,P4,Medium Value,No immediate offer,Monitor only
9308-ANMVE,Month-to-month,47,55.3,663.5999999999999,0.1356465010296994,Low,90.02,90.02,P4,Medium Value,No immediate offer,Monitor only
2884-GBPFB,Month-to-month,35,70.3,843.5999999999999,0.5233351022847081,High,441.49,441.49,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3757-NJYBX,Month-to-month,32,106.35,1276.1999999999998,0.5961952153003309,High,760.86,760.86,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3413-DHLPB,Month-to-month,60,103.75,1245.0,0.2516662318297151,Moderate,313.32,313.32,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
7649-PHJVR,One year,11,19.5,234.0,0.0130882111501573,Low,3.06,3.06,P4,Standard Value,No immediate offer,Monitor only
6114-TCFID,One year,29,39.5,474.0,0.0314747221615858,Low,14.92,14.92,P4,Standard Value,No immediate offer,Monitor only
3787-TRIAL,Month-to-month,21,26.05,312.6,0.2548416761037372,Moderate,79.66,79.66,P4,Standard Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
2573-GYRUU,Month-to-month,48,91.05,1092.6,0.3013672152860078,Moderate,329.27,329.27,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
5156-UMKOW,Month-to-month,3,29.65,355.79999999999995,0.2985230900946089,Moderate,106.21,106.21,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
1247-QBVSH,Month-to-month,43,50.2,602.4000000000001,0.0893255614639196,Low,53.81,53.81,P4,Medium Value,No immediate offer,Monitor only
6734-GMPVK,Month-to-month,5,105.3,1263.6,0.5742199252743144,High,725.58,725.58,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9822-OAOVB,Month-to-month,1,55.45,665.4000000000001,0.5682903102778251,High,378.14,378.14,P3,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6161-ERDGD,One year,71,85.45,1025.4,0.1232287979554285,Low,126.36,126.36,P4,High Value,No immediate offer,Monitor only
1226-JZNKR,One year,8,19.8,237.6,0.0876171249982602,Low,20.82,20.82,P4,Standard Value,No immediate offer,Monitor only
7318-EIVKO,Month-to-month,8,59.25,711.0,0.2688492033918911,Moderate,191.15,191.15,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
3771-PZOBW,Month-to-month,20,90.7,1088.4,0.4157568916140897,Moderate,452.51,452.51,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
5136-KCKGI,One year,33,103.7,1244.4,0.4195468664320028,Moderate,522.08,522.08,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
8231-BSWXX,One year,71,79.05,948.6,0.0425132703765851,Low,40.33,40.33,P4,Medium Value,No immediate offer,Monitor only
6486-LHTMA,One year,31,90.7,1088.4,0.2239483408566955,Low,243.75,243.75,P3,High Value,No immediate offer,Monitor only
4083-BFNYK,One year,38,95.0,1140.0,0.1765474128591188,Low,201.26,201.26,P3,High Value,No immediate offer,Monitor only
3722-WPXTK,Month-to-month,1,88.35,1060.1999999999998,0.7906008560124982,Critical,838.2,838.2,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
7389-KBFIT,Month-to-month,2,30.25,363.0,0.3671513773605281,Moderate,133.28,133.28,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
7176-WIONM,Month-to-month,12,49.85,598.2,0.3049653743463189,Moderate,182.43,182.43,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
5141-ZUVBH,Month-to-month,9,93.0,1116.0,0.4745790404369357,Moderate,529.63,529.63,P2,High Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
1089-HDMKP,Month-to-month,11,54.55,654.5999999999999,0.2159340139043977,Low,141.35,141.35,P4,Medium Value,No immediate offer,Monitor only
7623-HKYRK,Month-to-month,6,19.7,236.4,0.0675787352191108,Low,15.98,15.98,P4,Standard Value,No immediate offer,Monitor only
0310-SUCIN,One year,71,84.8,1017.6,0.0770461601936969,Low,78.4,78.4,P4,High Value,No immediate offer,Monitor only
5197-PYEPU,One year,42,94.45,1133.4,0.0799638508391817,Low,90.63,90.63,P4,High Value,No immediate offer,Monitor only
2929-ERCFZ,Month-to-month,8,94.2,1130.4,0.726780132775925,High,821.55,821.55,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7548-SEPYI,Month-to-month,5,96.25,1155.0,0.8049534951357137,Critical,929.72,929.72,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
8835-VSDSE,Month-to-month,2,70.7,848.4000000000001,0.6331583940651156,High,537.17,537.17,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6619-RPLQZ,Two year,45,20.85,250.2,0.0039240199496758,Low,0.98,0.98,P4,Standard Value,No immediate offer,Monitor only
3275-RHRNE,One year,28,60.0,720.0,0.0968349551156082,Low,69.72,69.72,P4,Medium Value,No immediate offer,Monitor only
3503-TYDAY,Month-to-month,43,80.45,965.4,0.3097037399960484,Moderate,298.99,298.99,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
6901-GOGZG,Two year,60,84.95,1019.4,0.0370957100686314,Low,37.82,37.82,P4,High Value,No immediate offer,Monitor only
1623-NLDOT,One year,42,33.55,402.6,0.3079021358802777,Moderate,123.96,123.96,P4,Standard Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
7021-XSNYE,Two year,7,49.65,595.8,0.0610712617104225,Low,36.39,36.39,P4,Standard Value,No immediate offer,Monitor only
9621-OUPYD,One year,25,20.2,242.4,0.006443132850642,Low,1.56,1.56,P4,Standard Value,No immediate offer,Monitor only
9898-KZQDZ,Month-to-month,40,94.55,1134.6,0.4663547583847542,Moderate,529.13,529.13,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
8982-NHAVY,One year,27,100.5,1206.0,0.2262837350549736,Low,272.9,272.9,P3,High Value,No immediate offer,Monitor only
4307-KWMXE,Month-to-month,10,35.75,429.0,0.2360405675110246,Low,101.26,101.26,P4,Standard Value,No immediate offer,Monitor only
0141-YEAYS,Month-to-month,27,86.45,1037.4,0.4316638094883817,Moderate,447.81,447.81,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
2450-ZKEED,One year,11,53.8,645.5999999999999,0.0896902989282687,Low,57.9,57.9,P4,Medium Value,No immediate offer,Monitor only
3694-DELSO,Month-to-month,4,38.55,462.6,0.3290444045999116,Moderate,152.22,152.22,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
3893-JRNFS,Month-to-month,68,39.9,478.7999999999999,0.2598778630195903,Moderate,124.43,124.43,P4,Standard Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
9603-OAIHC,Month-to-month,1,70.05,840.5999999999999,0.7230585345886034,High,607.8,607.8,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1133-KXCGE,One year,18,20.1,241.2,0.0313192717370387,Low,7.55,7.55,P4,Standard Value,No immediate offer,Monitor only
5236-PERKL,Two year,57,112.95,1355.4,0.1855772940480957,Low,251.53,251.53,P3,High Value,No immediate offer,Monitor only
0142-GVYSN,Month-to-month,26,20.3,243.6,0.0581518959052259,Low,14.17,14.17,P4,Standard Value,No immediate offer,Monitor only
1049-FYSYG,Month-to-month,17,35.65,427.7999999999999,0.2354642377352675,Low,100.73,100.73,P4,Standard Value,No immediate offer,Monitor only
7854-FOKSF,Month-to-month,1,35.9,430.7999999999999,0.6895814584702127,High,297.07,297.07,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2519-FAKOD,Month-to-month,38,99.25,1191.0,0.5300174461572695,High,631.25,631.25,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8406-LNMHF,One year,59,82.95,995.4,0.0501748863754231,Low,49.94,49.94,P4,Medium Value,No immediate offer,Monitor only
1821-BUCWY,Two year,30,55.65,667.8,0.0248479402273268,Low,16.59,16.59,P4,Medium Value,No immediate offer,Monitor only
8263-JQAIK,Month-to-month,2,24.45,293.4,0.6674682132137228,High,195.84,195.84,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0023-UYUPN,One year,50,25.2,302.4,0.0738854050644217,Low,22.34,22.34,P4,Standard Value,No immediate offer,Monitor only
8314-DPQHL,One year,9,50.8,609.5999999999999,0.1062578494387185,Low,64.77,64.77,P4,Medium Value,No immediate offer,Monitor only
1465-WCZVT,Month-to-month,3,19.65,235.8,0.1417103592392938,Low,33.42,33.42,P4,Standard Value,No immediate offer,Monitor only
9481-SFCQY,Month-to-month,14,59.8,717.5999999999999,0.2459733458021078,Low,176.51,176.51,P3,Medium Value,No immediate offer,Monitor only
6360-SVNWV,Month-to-month,31,73.55,882.5999999999999,0.34409526420317,Moderate,303.7,303.7,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
0567-GGCAC,Month-to-month,7,61.4,736.8,0.180425934314564,Low,132.94,132.94,P4,Medium Value,No immediate offer,Monitor only
7089-IVVAZ,Month-to-month,8,103.35,1240.1999999999998,0.7705722844530537,Critical,955.66,955.66,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
8884-MRNSU,One year,17,19.9,238.8,0.0181093757203215,Low,4.32,4.32,P4,Standard Value,No immediate offer,Monitor only
2171-UDMFD,Month-to-month,32,19.45,233.4,0.100813555643085,Low,23.53,23.53,P4,Standard Value,No immediate offer,Monitor only
9050-IKDZA,Month-to-month,2,81.5,978.0,0.6116157728536479,High,598.16,598.16,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2205-YMZZJ,Month-to-month,7,84.8,1017.6,0.7752961473470071,Critical,788.94,788.94,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
9802-CAQUT,Two year,72,109.55,1314.6,0.0320098519195745,Low,42.08,42.08,P4,High Value,No immediate offer,Monitor only
1254-IZEYF,Month-to-month,31,99.95,1199.4,0.6055464134502728,High,726.29,726.29,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0187-WZNAB,Month-to-month,27,74.4,892.8000000000001,0.28859004425114,Moderate,257.65,257.65,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
9492-TOKRI,Month-to-month,18,90.0,1080.0,0.513827817189243,High,554.93,554.93,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1475-VWVDO,Month-to-month,7,74.9,898.8000000000001,0.574369529192811,High,516.24,516.24,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9221-OTIVJ,Month-to-month,14,104.85,1258.1999999999998,0.6629713055443159,High,834.15,834.15,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1357-MVDOZ,Month-to-month,11,59.65,715.8,0.1541370170786632,Low,110.33,110.33,P4,Medium Value,No immediate offer,Monitor only
7602-MVRMB,Two year,72,110.45,1325.4,0.0693484018942606,Low,91.91,91.91,P4,High Value,No immediate offer,Monitor only
3325-FUYCG,One year,28,106.1,1273.1999999999998,0.262212852634644,Moderate,333.85,333.85,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
5908-QMGOE,Month-to-month,15,74.2,890.4000000000001,0.5381761689984402,High,479.19,479.19,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1197-BVMVG,Month-to-month,4,74.45,893.4000000000001,0.6983197089434632,High,623.88,623.88,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5406-KGRMX,Two year,71,24.55,294.6,0.014786928265788,Low,4.36,4.36,P4,Standard Value,No immediate offer,Monitor only
8481-YYXWG,Month-to-month,5,89.35,1072.1999999999998,0.697656043136152,High,748.03,748.03,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5968-HYJRZ,Two year,47,24.55,294.6,0.0289255155517408,Low,8.52,8.52,P4,Standard Value,No immediate offer,Monitor only
5198-EFNBM,One year,57,90.65,1087.8000000000002,0.2108244152790024,Low,229.33,229.33,P3,High Value,No immediate offer,Monitor only
7516-GMHUV,Two year,50,105.05,1260.6,0.1456915007539419,Low,183.66,183.66,P3,High Value,No immediate offer,Monitor only
7140-ADSMJ,Month-to-month,8,20.45,245.4,0.0844870356569617,Low,20.73,20.73,P4,Standard Value,No immediate offer,Monitor only
2230-XTUWL,Two year,48,19.55,234.6,0.0067051503177371,Low,1.57,1.57,P4,Standard Value,No immediate offer,Monitor only
7706-YLMQA,One year,70,19.7,236.4,0.0293662578632189,Low,6.94,6.94,P4,Standard Value,No immediate offer,Monitor only
2585-KTFRE,Month-to-month,1,70.45,845.4000000000001,0.2348896114901905,Low,198.58,198.58,P3,Medium Value,No immediate offer,Monitor only
7994-UYIVZ,Month-to-month,8,85.65,1027.8000000000002,0.7225143491298562,High,742.6,742.6,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2609-IAICY,Month-to-month,1,77.15,925.8,0.8488198319569645,Critical,785.84,785.84,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
1740-CSDJP,Month-to-month,1,35.25,423.0,0.7138951255710838,High,301.98,301.98,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7717-BICXI,Two year,60,20.55,246.6,0.0030224060762833,Low,0.75,0.75,P4,Standard Value,No immediate offer,Monitor only
6559-RAKOZ,One year,49,97.95,1175.4,0.2404531983483689,Low,282.63,282.63,P3,High Value,No immediate offer,Monitor only
2636-OHFMN,Month-to-month,4,48.55,582.5999999999999,0.604157785764422,High,351.98,351.98,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4716-MRVEN,One year,29,20.0,240.0,0.0044213286346157,Low,1.06,1.06,P4,Standard Value,No immediate offer,Monitor only
2143-LJULT,Two year,67,25.25,303.0,0.0074286212326838,Low,2.25,2.25,P4,Standard Value,No immediate offer,Monitor only
1323-OOEPC,Month-to-month,53,98.4,1180.8000000000002,0.3883358570121399,Moderate,458.55,458.55,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
3200-MNQTF,Two year,67,70.9,850.8000000000001,0.024742783133828,Low,21.05,21.05,P4,Medium Value,No immediate offer,Monitor only
6164-HXUGH,Month-to-month,6,19.85,238.2,0.1205097917241286,Low,28.71,28.71,P4,Standard Value,No immediate offer,Monitor only
5630-IXDXV,Month-to-month,47,106.35,1276.1999999999998,0.5202511378210377,High,663.94,663.94,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
