gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_flag,OnlineSecurity_flag,OnlineBackup_flag,DeviceProtection_flag,TechSupport_flag,StreamingTV_flag,StreamingMovies_flag,service_count,has_fiber,is_month_to_month,is_senior,avg_revenue_per_month,estimated_annual_revenue,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_band_13-24 Months,tenure_band_25-48 Months,tenure_band_49+ Months,monthly_charge_band_Low,monthly_charge_band_Medium,monthly_charge_band_Very High,contract_risk_band_Low Risk,contract_risk_band_Moderate Risk,target_churn
1,0,1,1,69,1,0,1,1,1,1,1,0,1,75.75,5388.15,0,1,1,1,1,1,0,5,0,0,0,78.0891304347826,909.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,72,1,1,0,1,0,1,1,1,1,78.95,5730.15,1,0,1,0,1,1,1,5,0,0,0,79.58541666666666,947.4000000000001,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,8,1,1,0,1,0,0,1,1,0,100.85,819.55,1,0,1,0,0,1,1,4,1,1,0,102.44375,1210.1999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,1,1,4,1,0,1,0,0,0,0,0,0,50.3,217.1,0,1,0,0,0,0,0,1,0,1,0,54.275,603.5999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,1,63,1,0,0,1,1,0,0,0,1,80.3,4896.35,0,0,1,1,0,0,0,2,1,1,0,77.71984126984128,963.5999999999999,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,72,1,0,0,0,0,0,0,0,0,19.85,1434.1,0,0,0,0,0,0,0,0,0,0,0,19.918055555555554,238.20000000000002,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,1,21.1,937.1,0,0,0,0,0,0,0,0,0,0,0,20.371739130434783,253.20000000000002,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,0,0,0,0,0,0,0,0,1,1,0,66.03,839.4000000000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,30,1,0,0,0,1,0,0,0,1,50.0,1474.9,0,0,0,1,0,0,0,1,0,1,0,49.163333333333334,600.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,63,1,1,0,1,1,0,1,1,1,104.75,6536.5,1,0,1,1,0,1,1,5,1,0,0,103.75396825396825,1257.0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0,60,1,0,0,0,0,0,0,0,0,19.85,1128.1,0,0,0,0,0,0,0,0,0,0,0,18.801666666666666,238.20000000000002,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,63,1,1,0,1,1,0,1,1,1,107.5,6873.75,1,0,1,1,0,1,1,5,1,0,0,109.10714285714286,1290.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1,0,1,1,25,1,0,0,0,0,1,1,0,0,85.9,2199.05,0,0,0,0,1,1,0,2,1,1,0,87.962,1030.8000000000002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,0,0,0,0,0,0,0,0,0,1,0,45.85,550.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,6,1,1,0,0,1,0,0,0,1,80.8,457.1,1,0,0,1,0,0,0,2,1,1,1,76.18333333333334,969.5999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,22,1,1,0,0,0,0,0,0,0,25.25,566.5,1,0,0,0,0,0,0,1,0,0,0,25.75,303.0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,0,1,1,31,1,1,0,1,0,1,1,1,0,80.55,2471.6,1,0,1,0,1,1,1,5,0,0,0,79.7290322580645,966.5999999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,39,1,0,0,0,1,1,0,0,1,81.5,3107.3,0,0,0,1,1,0,0,2,1,1,0,79.67435897435898,978.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,26,1,0,0,0,0,0,0,0,0,20.9,518.3,0,0,0,0,0,0,0,0,0,1,0,19.934615384615384,250.79999999999998,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,53,1,0,1,1,1,0,1,1,1,106.1,5769.75,0,1,1,1,0,1,1,5,1,0,0,108.86320754716981,1273.1999999999998,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
0,0,0,0,1,1,0,0,1,0,1,1,0,0,91.7,91.7,0,0,1,0,1,1,0,3,1,1,0,91.7,1100.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,12,1,1,1,1,0,1,0,0,1,67.25,832.3,1,1,1,0,1,0,0,4,0,1,0,69.35833333333333,807.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,16,1,1,0,1,1,0,0,1,1,95.6,1555.65,1,0,1,1,0,0,1,4,1,1,0,97.228125,1147.1999999999998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,45.3,0,0,0,0,0,0,0,0,0,1,0,22.65,244.20000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,1,39,0,0,1,0,0,1,1,0,0,45.05,1790.6,0,1,0,0,1,1,0,3,0,0,0,45.91282051282051,540.5999999999999,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.95,74.95,1,0,0,0,0,0,0,1,1,1,0,74.95,899.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,7,0,0,1,0,0,1,0,0,0,34.65,246.6,0,1,0,0,1,0,0,2,0,1,0,35.22857142857143,415.79999999999995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,4,1,0,0,0,0,0,0,0,0,69.35,261.65,0,0,0,0,0,0,0,0,1,1,1,65.4125,832.1999999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,10,1,1,0,0,0,0,1,1,1,95.35,898.35,1,0,0,0,0,1,1,3,1,1,1,89.83500000000001,1144.1999999999998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,55,1,0,0,1,1,0,0,0,1,81.55,4509.5,0,0,1,1,0,0,0,2,1,1,0,81.99090909090908,978.5999999999999,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,1,72,1,0,0,1,1,0,1,1,1,75.4,5480.25,0,0,1,1,0,1,1,4,0,0,0,76.11458333333333,904.8000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,0,10,1,0,0,0,1,0,1,1,1,67.8,653.15,0,0,0,1,0,1,1,3,0,1,0,65.315,813.5999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,11,1,1,0,1,1,1,1,1,1,111.4,1183.05,1,0,1,1,1,1,1,6,1,1,1,107.55,1336.8000000000002,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,46.3,639.45,0,0,0,0,0,0,0,0,0,1,0,42.63,555.5999999999999,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,1,23,1,0,0,0,0,0,0,0,0,20.4,478.75,0,0,0,0,0,0,0,0,0,0,0,20.815217391304348,244.79999999999998,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,0,0,0,0,0,0,0,1,0,20.05,240.60000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,3,1,0,0,0,0,0,0,0,0,45.0,127.1,0,0,0,0,0,0,0,0,0,1,1,42.36666666666667,540.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,0,1,1,1,0,0,1,4,1,0,0,93.43510638297872,1153.1999999999998,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,15,1,0,0,0,0,0,0,0,0,19.65,270.6,0,0,0,0,0,0,0,0,0,0,0,18.040000000000003,235.79999999999998,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1,0,0,0,66,1,0,0,1,1,0,1,1,0,99.5,6710.5,0,0,1,1,0,1,1,4,1,1,0,101.67424242424242,1194.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,1,0,68,1,0,0,1,1,1,0,0,1,60.65,3975.9,0,0,1,1,1,0,0,3,0,0,1,58.46911764705882,727.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,1,1,17,1,0,0,0,1,1,1,1,0,98.6,1704.95,0,0,0,1,1,1,1,4,1,0,0,100.29117647058824,1183.1999999999998,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,7,1,0,0,0,0,1,1,0,1,59.5,415.95,0,0,0,0,1,1,0,2,0,1,0,59.42142857142857,714.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,12,1,0,0,0,0,0,0,1,1,80.45,950.2,0,0,0,0,0,0,1,1,1,1,1,79.18333333333334,965.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,1,0,21,1,1,0,1,1,0,0,1,0,71.7,1497.05,1,0,1,1,0,0,1,4,0,0,1,71.28809523809524,860.4000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,21,0,0,0,1,0,1,0,0,1,36.0,780.15,0,0,1,0,1,0,0,2,0,1,0,37.15,432.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,56,1,1,1,0,0,0,1,0,0,65.2,3512.15,1,1,0,0,0,1,0,3,0,0,0,62.71696428571429,782.4000000000001,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,1,1,6,1,1,0,0,0,0,0,0,1,48.95,273.25,1,0,0,0,0,0,0,1,0,1,0,45.541666666666664,587.4000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,65,0,0,0,1,1,0,1,1,1,53.5,3517.9,0,0,1,1,0,1,1,4,0,0,1,54.121538461538464,642.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,1,0,42,1,1,1,0,0,1,1,1,0,80.45,3375.9,1,1,0,0,1,1,1,5,0,0,0,80.37857142857143,965.4000000000001,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,68,1,1,1,0,1,1,1,1,1,109.05,7508.55,1,1,0,1,1,1,1,6,1,0,0,110.41985294117647,1308.6,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0,1,1,48,1,1,0,0,0,0,0,0,0,26.3,1245.05,1,0,0,0,0,0,0,1,0,0,0,25.938541666666666,315.6,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,50,1,1,0,1,0,1,1,1,1,106.8,5347.95,1,0,1,0,1,1,1,5,1,0,1,106.959,1281.6,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0,1,0,0,7,1,0,0,1,1,0,1,0,1,64.95,493.65,0,0,1,1,0,1,0,3,0,1,1,70.52142857142857,779.4000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,1,63,1,0,0,0,0,0,0,0,0,19.35,1263.85,0,0,0,0,0,0,0,0,0,0,0,20.06111111111111,232.20000000000002,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,0,0,17,1,0,0,0,0,0,0,0,0,21.1,385.55,0,0,0,0,0,0,0,0,0,1,0,22.679411764705883,253.20000000000002,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,42,1,0,0,0,0,0,1,0,1,77.95,3384.0,0,0,0,0,0,1,0,1,1,1,0,80.57142857142857,935.4000000000001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,0,0,0,0,0,0,0,0,0,1,0,21.05,226.20000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,1,62,1,1,0,0,0,0,0,0,0,26.0,1638.7,1,0,0,0,0,0,0,1,0,0,0,26.43064516129032,312.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,1,0,0,2,1,0,0,1,0,0,0,0,1,74.7,165.4,0,0,1,0,0,0,0,1,1,1,1,82.7,896.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,2,1,0,0,0,0,0,0,0,1,70.35,120.25,0,0,0,0,0,0,0,0,1,1,0,60.125,844.1999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,48,1,1,1,1,1,0,1,0,1,96.9,4473.45,1,1,1,1,0,1,0,5,1,0,0,93.19687499999999,1162.8000000000002,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,27,1,0,0,0,0,0,0,0,0,19.55,520.55,0,0,0,0,0,0,0,0,0,0,0,19.27962962962963,234.60000000000002,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,70,1,0,0,1,1,1,1,1,1,80.4,5717.85,0,0,1,1,1,1,1,5,0,0,0,81.68357142857144,964.8000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,1,1,1,0,0,1,0,1,0,1,88.8,88.8,1,0,0,1,0,1,0,3,1,1,1,88.8,1065.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,46,1,1,0,1,1,0,1,0,1,94.65,4312.5,1,0,1,1,0,1,0,4,1,0,0,93.75,1135.8000000000002,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,30,1,0,0,0,0,0,1,1,1,90.25,2755.35,0,0,0,0,0,1,1,2,1,1,0,91.845,1083.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,15,1,1,1,0,0,0,0,1,1,64.65,994.55,1,1,0,0,0,0,1,3,0,1,0,66.30333333333333,775.8000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,1,0,1,1,0,1,0,4,1,0,0,94.3659420289855,1149.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,65,1,0,0,0,0,0,0,0,1,19.55,1218.65,0,0,0,0,0,0,0,0,0,0,0,18.74846153846154,234.60000000000002,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,0,1,0,1,1,1,1,5,1,0,1,103.44027777777778,1249.1999999999998,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,1,1,0,13,1,0,0,1,0,1,0,1,1,89.05,1169.35,0,0,1,0,1,0,1,3,1,1,1,89.94999999999999,1068.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,17,1,0,0,0,0,0,0,0,1,20.1,279.5,0,0,0,0,0,0,0,0,0,0,0,16.441176470588236,241.20000000000002,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1,0,1,0,51,1,1,1,0,1,1,1,1,1,111.55,5720.35,1,1,0,1,1,1,1,6,1,0,0,112.16372549019609,1338.6,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0,1,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,0,1,1,0,1,0,0,3,0,0,0,61.20490196078431,726.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,90.95,6468.6,1,1,1,1,1,1,1,7,0,0,0,89.84166666666667,1091.4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,67,1,1,0,1,1,0,0,0,0,87.4,5918.8,1,0,1,1,0,0,0,3,1,0,0,88.34029850746269,1048.8000000000002,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,0,34,1,0,0,0,0,0,0,0,0,19.7,675.6,0,0,0,0,0,0,0,0,0,1,0,19.870588235294118,236.39999999999998,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,67,0,0,1,1,0,1,0,1,1,50.95,3521.7,0,1,1,0,1,0,1,4,0,0,0,52.56268656716418,611.4000000000001,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,1,0,49,1,0,0,0,0,0,0,0,1,20.05,923.1,0,0,0,0,0,0,0,0,0,0,0,18.838775510204083,240.60000000000002,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0,1,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,0,0,0,0,0,0,0,0,0,0,0,20.95,232.79999999999998,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,0,27,1,1,0,0,1,1,0,0,0,59.45,1611.65,1,0,0,1,1,0,0,3,0,1,0,59.69074074074074,713.4000000000001,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,23,1,0,0,1,0,0,1,1,1,94.75,2293.6,0,0,1,0,0,1,1,3,1,1,1,99.72173913043478,1137.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,69,1,1,1,1,1,1,0,1,1,81.5,5553.25,1,1,1,1,1,0,1,6,0,0,0,80.48188405797102,978.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,0,0,0,0,1,0,0,1,0,1,0,22.375,348.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,35,1,1,0,0,0,0,1,0,1,86.45,3029.1,1,0,0,0,0,1,0,2,1,1,0,86.54571428571428,1037.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,46,1,0,1,1,0,1,0,1,0,70.6,3231.05,0,1,1,0,1,0,1,4,0,0,0,70.24021739130436,847.1999999999999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,54,1,1,0,1,0,0,1,1,1,97.2,5129.45,1,0,1,0,0,1,1,4,1,0,0,94.9898148148148,1166.4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,0,56,1,1,0,1,0,0,1,1,1,98.25,5508.35,1,0,1,0,0,1,1,4,1,0,0,98.36339285714287,1179.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,0,1,0,9,1,0,0,0,1,0,0,0,1,75.75,655.9,0,0,0,1,0,0,0,1,1,1,0,72.87777777777778,909.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,1,1,0,0,1,0,0,3,0,1,0,59.56,710.4000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,0,0,1,0,0,0,0,1,1,1,0,78.76363636363637,910.8000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,1,0,1,0,0,1,0,3,1,1,1,87.57333333333332,1080.6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,68,1,0,1,1,1,0,0,1,0,70.95,4741.45,0,1,1,1,0,0,1,4,0,0,0,69.72720588235293,851.4000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,1,0,1,1,0,1,1,5,1,1,1,105.50526315789473,1231.1999999999998,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,1,0,17,1,1,1,0,1,0,0,0,1,85.35,1463.45,1,1,0,1,0,0,0,3,1,1,1,86.08529411764707,1024.1999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,48,1,1,0,1,1,0,1,1,1,106.1,5082.8,1,0,1,1,0,1,1,5,1,0,0,105.89166666666667,1273.1999999999998,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,43.8,43.8,0,0,0,0,0,0,0,0,0,1,0,43.8,525.5999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,1,63,0,0,1,1,1,0,1,1,0,59.0,3707.6,0,1,1,1,0,1,1,5,0,0,0,58.85079365079365,708.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,0,0,0,1,0,1,1,3,0,0,0,73.48333333333333,839.4000000000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,1,0,0,0,0,0,0,1,0,0,0,23.618750000000002,292.20000000000005,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,66,0,0,0,0,0,1,0,0,0,29.45,1983.15,0,0,0,0,1,0,0,1,0,0,0,30.047727272727276,353.4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,1,0,1,1,0,0,0,3,1,0,0,84.51102941176471,1012.8000000000001,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,0,0,0,0,0,0,0,0,0,1,1,45.32941176470588,540.5999999999999,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,134.05,0,0,0,0,0,0,0,0,0,0,0,19.150000000000002,247.79999999999998,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,87.1,6230.1,1,1,1,1,1,1,1,7,0,0,0,86.52916666666667,1045.1999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,0,0,0,0,0,0,0,0,0,1,0,19.760344827586206,238.20000000000002,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,37,1,0,0,0,1,1,0,1,1,90.35,3419.3,0,0,0,1,1,0,1,3,1,1,0,92.41351351351352,1084.1999999999998,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,1,1,1,1,0,1,1,6,1,1,0,105.50735294117646,1317.6,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,1,0,0,0,0,1,0,2,1,1,1,84.31785714285714,1015.8000000000001,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.3,1,1,1,0,1,0,0,4,0,0,0,64.42881355932204,786.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1,0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,0,0,0,0,0,1,0,1,1,1,0,78.95454545454545,954.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,1,1,0,0,0,0,0,2,1,1,1,80.985,971.4000000000001,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,27,1,0,0,1,0,1,0,0,1,56.15,1439.35,0,0,1,0,1,0,0,2,0,1,0,53.30925925925926,673.8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,1,0,0,0,0,0,1,2,1,1,0,85.8,1029.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,0,0,0,0,0,1,0,1,1,1,1,79.1,949.1999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,17,0,0,1,0,1,0,0,0,0,34.4,592.75,0,1,0,1,0,0,0,2,0,1,0,34.86764705882353,412.79999999999995,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,0,0,0,0,0,0,0,0,0,0,0,20.44741379310345,249.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,0,0,0,0,0,0,0,0,0,0,0,18.8,225.60000000000002,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,3,1,0,0,0,0,0,0,0,0,44.3,134.5,0,0,0,0,0,0,0,0,0,1,0,44.833333333333336,531.5999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,1,1,1,1,0,0,0,4,1,1,0,92.85283018867923,1089.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,1,0,0,0,0,0,0,1,0,1,0,25.75,307.20000000000005,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,1,1,0,1,0,1,1,5,1,1,0,106.836,1271.4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,1,0,1,0,1,0,1,4,0,0,0,71.46985294117647,849.5999999999999,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,47,1,1,0,0,0,0,0,0,0,25.4,1139.2,1,0,0,0,0,0,0,1,0,1,0,24.238297872340425,304.79999999999995,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,1,0,1,1,0,1,1,5,1,1,1,108.96076923076923,1305.6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,0,0,0,0,0,0,0,0,1,1,0,64.92,837.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,1,0,0,0,0,1,1,3,1,1,0,94.36764705882354,1135.8000000000002,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,46,1,1,0,0,0,0,1,1,0,96.05,4399.5,1,0,0,0,0,1,1,3,1,1,0,95.6413043478261,1152.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,9,1,1,0,0,0,0,0,0,1,76.85,663.55,1,0,0,0,0,0,0,1,1,1,0,73.72777777777777,922.1999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
